,DateTime,Inj,V1,V2,V3,V4,V1_adjusted,V2_adjusted,V3_adjusted,V4_adjusted,Flux_1,Flux_2,ppt_mm
252,2019-07-11 8:30:00,No,2435,2375,1802.5,801.6977511,3645.175,3560.345,2689.9275,801.6977511,2.11,NA,0
253,2019-07-11 8:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
254,2019-07-11 8:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
255,2019-07-11 8:45:00,No,2415,2385,1802.5,794.3318446,3614.795,3575.595,2689.9275,794.3318446,2.07,NA,0
256,2019-07-11 8:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
257,2019-07-11 8:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
258,2019-07-11 9:00:00,No,2395,2335,1812.5,786.9659381,3584.415,3499.345,2705.1575,786.9659381,2,NA,0
259,2019-07-11 9:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
260,2019-07-11 9:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
261,2019-07-11 9:15:00,No,2370,2320,1752.5,764.8682186,3546.44,3476.47,2613.7775,764.8682186,1.62,NA,0
262,2019-07-11 9:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
263,2019-07-11 9:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
264,2019-07-11 9:30:00,No,2320,2300,1667.5,779.6000316,3470.49,3445.97,2484.3225,779.6000316,1.64,NA,0
265,2019-07-11 9:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
266,2019-07-11 9:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
267,2019-07-11 9:45:00,No,2290,2250,1742.5,764.8682186,3424.92,3369.72,2598.5475,764.8682186,1.76,NA,0
268,2019-07-11 9:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
269,2019-07-11 9:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
270,2019-07-11 10:00:00,No,2270,2235,1682.5,742.7704991,3394.54,3346.845,2507.1675,742.7704991,1.73,NA,0
271,2019-07-11 10:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
272,2019-07-11 10:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
273,2019-07-11 10:15:00,No,2255,2215,1677.5,757.5023121,3371.755,3316.345,2499.5525,757.5023121,1.46,NA,0
274,2019-07-11 10:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
275,2019-07-11 10:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
276,2019-07-11 10:30:00,No,2220,2195,1652.5,720.6727796,3318.59,3285.845,2461.4775,720.6727796,1.43,NA,0
277,2019-07-11 10:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
278,2019-07-11 10:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
279,2019-07-11 10:45:00,No,2200,2175,1617.5,742.7704991,3288.21,3255.345,2408.1725,742.7704991,1.48,NA,0
280,2019-07-11 10:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
281,2019-07-11 10:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
282,2019-07-11 11:00:00,No,2180,2135,1562.5,713.3068731,3257.83,3194.345,2324.4075,713.3068731,1.41,NA,0
283,2019-07-11 11:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
284,2019-07-11 11:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
285,2019-07-11 11:15:00,No,2140,2125,1582.5,713.3068731,3197.07,3179.095,2354.8675,713.3068731,NA,NA,0
286,2019-07-11 11:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
287,2019-07-11 11:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
288,2019-07-11 11:30:00,No,2120,2090,1542.5,713.3068731,3166.69,3125.72,2293.9475,713.3068731,1.38,NA,0
289,2019-07-11 11:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
290,2019-07-11 11:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
291,2019-07-11 11:45:00,No,2100,2065,1487.5,683.8432471,3136.31,3087.595,2210.1825,683.8432471,1.51,NA,0
292,2019-07-11 11:48:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,2019-07-11 11:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
294,2019-07-11 11:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
295,2019-07-11 12:00:00,No,2070,2040,1492.5,698.5750601,3090.74,3049.47,2217.7975,698.5750601,1.42,NA,0
296,2019-07-11 12:03:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,2019-07-11 12:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
298,2019-07-11 12:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
299,2019-07-11 12:15:00,No,2065,2000,1467.5,683.8432471,3083.145,2988.47,2179.7225,683.8432471,1.16,NA,0
300,2019-07-11 12:18:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,2019-07-11 12:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
302,2019-07-11 12:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
303,2019-07-11 12:30:00,No,2035,1985,1362.5,683.8432471,3037.575,2965.595,2019.8075,683.8432471,1.25,NA,0
304,2019-07-11 12:33:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,2019-07-11 12:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
306,2019-07-11 12:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
307,2019-07-11 12:45:00,No,1990,1990,1327.5,683.8432471,2969.22,2973.22,1966.5025,683.8432471,1.32,NA,0
308,2019-07-11 12:48:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,2019-07-11 12:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
310,2019-07-11 12:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
311,2019-07-11 13:00:00,No,1995,1955,1337.5,654.3796211,2976.815,2919.845,1981.7325,654.3796211,1.18,NA,0
312,2019-07-11 13:03:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,2019-07-11 13:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
314,2019-07-11 13:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
315,2019-07-11 13:15:00,No,1980,1935,1377.5,661.7455276,2954.03,2889.345,2042.6525,661.7455276,1.43,0.04,0
316,2019-07-11 13:18:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,2019-07-11 13:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
318,2019-07-11 13:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
319,2019-07-11 13:30:00,No,1985,1955,407.5,661.7455276,2961.625,2919.845,565.3425,661.7455276,1.28,-0.08,0
320,2019-07-11 13:33:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,2019-07-11 13:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
322,2019-07-11 13:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
323,2019-07-11 13:45:00,No,1970,1985,1737.5,683.8432471,2938.84,2965.595,2590.9325,683.8432471,1.21,-0.05,0
324,2019-07-11 13:48:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,2019-07-11 13:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
326,2019-07-11 13:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
327,2019-07-11 14:00:00,No,1975,1910,1727.5,669.1114341,2946.435,2851.22,2575.7025,669.1114341,1.3,0.05,0
328,2019-07-11 14:03:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,2019-07-11 14:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
330,2019-07-11 14:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
331,2019-07-11 14:15:00,No,1965,1935,1697.5,676.4773406,2931.245,2889.345,2530.0125,676.4773406,1.3,0.14,0
332,2019-07-11 14:18:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,2019-07-11 14:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
334,2019-07-11 14:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
335,2019-07-11 14:30:00,No,1975,1935,1687.5,669.1114341,2946.435,2889.345,2514.7825,669.1114341,1.32,0.02,0
336,2019-07-11 14:33:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,2019-07-11 14:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
338,2019-07-11 14:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
339,2019-07-11 14:45:00,No,2000,1960,1712.5,639.6478081,2984.41,2927.47,2552.8575,639.6478081,1.3,0.09,0
340,2019-07-11 14:48:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,2019-07-11 14:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
342,2019-07-11 14:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
343,2019-07-11 15:00:00,No,1995,1940,1717.5,661.7455276,2976.815,2896.97,2560.4725,661.7455276,1.32,0.05,0
344,2019-07-11 15:03:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,2019-07-11 15:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
346,2019-07-11 15:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
347,2019-07-11 15:15:00,No,2040,2000,1722.5,647.0137146,3045.17,2988.47,2568.0875,647.0137146,1.52,0.03,0
348,2019-07-11 15:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
349,2019-07-11 15:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
350,2019-07-11 15:30:00,No,2060,1995,1767.5,654.3796211,3075.55,2980.845,2636.6225,654.3796211,1.48,0.13,0
351,2019-07-11 15:33:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,2019-07-11 15:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
353,2019-07-11 15:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
354,2019-07-11 15:45:00,No,2090,2030,1772.5,661.7455276,3121.12,3034.22,2644.2375,661.7455276,1.49,0.01,0
355,2019-07-11 15:48:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,2019-07-11 15:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
357,2019-07-11 15:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
358,2019-07-11 16:00:00,No,2070,2010,1782.5,654.3796211,3090.74,3003.72,2659.4675,654.3796211,1.51,0.03,0
359,2019-07-11 16:03:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,2019-07-11 16:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
361,2019-07-11 16:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
362,2019-07-11 16:15:00,No,2110,2045,1787.5,683.8432471,3151.5,3057.095,2667.0825,683.8432471,1.5,0.04,0
363,2019-07-11 16:18:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,2019-07-11 16:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
365,2019-07-11 16:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
366,2019-07-11 16:30:00,No,2100,2065,1807.5,676.4773406,3136.31,3087.595,2697.5425,676.4773406,1.6,0.07,0
367,2019-07-11 16:33:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,2019-07-11 16:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
369,2019-07-11 16:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
370,2019-07-11 16:45:00,No,2130,2085,1827.5,669.1114341,3181.88,3118.095,2728.0025,669.1114341,1.64,0.12,0
371,2019-07-11 16:48:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,2019-07-11 16:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
373,2019-07-11 16:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
374,2019-07-11 17:00:00,No,2120,2065,1817.5,661.7455276,3166.69,3087.595,2712.7725,661.7455276,1.62,0.09,0
375,2019-07-11 17:03:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,2019-07-11 17:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
377,2019-07-11 17:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
378,2019-07-11 17:15:00,No,2140,2095,1842.5,683.8432471,3197.07,3133.345,2750.8475,683.8432471,1.72,0.05,0
379,2019-07-11 17:18:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,2019-07-11 17:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
381,2019-07-11 17:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
382,2019-07-11 17:30:00,No,2170,2110,1842.5,669.1114341,3242.64,3156.22,2750.8475,669.1114341,1.62,-0.04,0
383,2019-07-11 17:33:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,2019-07-11 17:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
385,2019-07-11 17:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
386,2019-07-11 17:45:00,No,2245,2165,1872.5,691.2091536,3356.565,3240.095,2796.5375,691.2091536,1.79,0.05,0
387,2019-07-11 17:48:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,2019-07-11 17:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
389,2019-07-11 17:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
390,2019-07-11 18:00:00,No,2280,2215,1927.5,698.5750601,3409.73,3316.345,2880.3025,698.5750601,1.93,0.1,0
391,2019-07-11 18:03:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,2019-07-11 18:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
393,2019-07-11 18:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
394,2019-07-11 18:15:00,No,2365,2285,1957.5,691.2091536,3538.845,3423.095,2925.9925,691.2091536,1.92,0.04,0
395,2019-07-11 18:18:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,2019-07-11 18:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
397,2019-07-11 18:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
398,2019-07-11 18:30:00,No,2445,2360,2027.5,713.3068731,3660.365,3537.47,3032.6025,713.3068731,1.99,0.05,0
399,2019-07-11 18:33:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,2019-07-11 18:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
401,2019-07-11 18:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
402,2019-07-11 18:45:00,No,2505,2410,2052.5,713.3068731,3751.505,3613.72,3070.6775,713.3068731,1.98,0,0
403,2019-07-11 18:48:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,2019-07-11 18:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
405,2019-07-11 18:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
406,2019-07-11 19:00:00,No,2565,2500,2122.5,698.5750601,3842.645,3750.97,3177.2875,698.5750601,2.08,0.09,0
407,2019-07-11 19:03:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,2019-07-11 19:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
409,2019-07-11 19:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
410,2019-07-11 19:15:00,No,2620,2575,2182.5,720.6727796,3926.19,3865.345,3268.6675,720.6727796,2.21,0.14,0
411,2019-07-11 19:18:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,2019-07-11 19:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
413,2019-07-11 19:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
414,2019-07-11 19:30:00,No,2705,2610,2222.5,720.6727796,4055.305,3918.72,3329.5875,720.6727796,2.25,0.08,0
415,2019-07-11 19:33:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,2019-07-11 19:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
417,2019-07-11 19:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
418,2019-07-11 19:45:00,No,2745,2675,2277.5,705.9409666,4116.065,4017.845,3413.3525,705.9409666,2.45,0.11,0
419,2019-07-11 19:48:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,2019-07-11 19:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
421,2019-07-11 19:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
422,2019-07-11 20:00:00,No,2830,2720,2312.5,742.7704991,4245.18,4086.47,3466.6575,742.7704991,2.35,0.09,0
423,2019-07-11 20:03:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,2019-07-11 20:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
425,2019-07-11 20:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
426,2019-07-11 20:15:00,No,2870,2765,2367.5,728.0386861,4305.94,4155.095,3550.4225,728.0386861,2.36,0.05,0
427,2019-07-11 20:18:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,2019-07-11 20:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
429,2019-07-11 20:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
430,2019-07-11 20:30:00,No,2900,2800,2407.5,757.5023121,4351.51,4208.47,3611.3425,757.5023121,2.43,0.05,0
431,2019-07-11 20:33:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,2019-07-11 20:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
433,2019-07-11 20:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
434,2019-07-11 20:45:00,No,2945,2855,2442.5,742.7704991,4419.865,4292.345,3664.6475,742.7704991,2.32,0.09,0
435,2019-07-11 20:48:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,2019-07-11 20:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
437,2019-07-11 20:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
438,2019-07-11 21:00:00,No,2990,2900,2477.5,750.1364056,4488.22,4360.97,3717.9525,750.1364056,2.45,0.08,0
439,2019-07-11 21:03:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,2019-07-11 21:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
441,2019-07-11 21:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
442,2019-07-11 21:15:00,No,3020,2915,2512.5,764.8682186,4533.79,4383.845,3771.2575,764.8682186,2.53,0.09,0
443,2019-07-11 21:18:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,2019-07-11 21:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
445,2019-07-11 21:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
446,2019-07-11 21:30:00,No,3050,2975,2557.5,757.5023121,4579.36,4475.345,3839.7925,757.5023121,2.58,0.11,0
447,2019-07-11 21:33:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,2019-07-11 21:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
449,2019-07-11 21:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
450,2019-07-11 21:45:00,No,3085,3000,2577.5,757.5023121,4632.525,4513.47,3870.2525,757.5023121,2.54,0.04,0
451,2019-07-11 21:48:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,2019-07-11 21:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
453,2019-07-11 21:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
454,2019-07-11 22:00:00,No,3135,3020,2602.5,764.8682186,4708.475,4543.97,3908.3275,764.8682186,2.55,0.08,0
455,2019-07-11 22:03:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,2019-07-11 22:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
457,2019-07-11 22:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
458,2019-07-11 22:15:00,No,3150,3055,2642.5,764.8682186,4731.26,4597.345,3969.2475,764.8682186,2.62,0.05,0
459,2019-07-11 22:18:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,2019-07-11 22:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
461,2019-07-11 22:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
462,2019-07-11 22:30:00,No,3210,3065,2652.5,764.8682186,4822.4,4612.595,3984.4775,764.8682186,2.55,0.16,0
463,2019-07-11 22:33:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,2019-07-11 22:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
465,2019-07-11 22:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
466,2019-07-11 22:45:00,No,3215,3120,2702.5,772.2341251,4829.995,4696.47,4060.6275,772.2341251,2.76,0.12,0.1
467,2019-07-11 22:48:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,2019-07-11 22:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
469,2019-07-11 22:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
470,2019-07-11 23:00:00,No,3265,3130,2702.5,772.2341251,4905.945,4711.72,4060.6275,772.2341251,2.74,0.14,0
471,2019-07-11 23:03:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,2019-07-11 23:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
473,2019-07-11 23:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
474,2019-07-11 23:15:00,No,3260,3130,2742.5,786.9659381,4898.35,4711.72,4121.5475,786.9659381,2.9,0.09,0.1
475,2019-07-11 23:18:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,2019-07-11 23:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
477,2019-07-11 23:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
478,2019-07-11 23:30:00,No,3275,3165,2737.5,779.6000316,4921.135,4765.095,4113.9325,779.6000316,2.84,0.13,0.1
479,2019-07-11 23:33:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,2019-07-11 23:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
481,2019-07-11 23:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
482,2019-07-11 23:45:00,No,3295,3185,2752.5,779.6000316,4951.515,4795.595,4136.7775,779.6000316,2.85,0.14,0.2
483,2019-07-11 23:48:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,2019-07-11 23:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
485,2019-07-11 23:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
486,2019-07-12 0:00:00,No,3315,3195,2752.5,786.9659381,4981.895,4810.845,4136.7775,786.9659381,2.79,0.21,0
487,2019-07-12 0:03:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,2019-07-12 0:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
489,2019-07-12 0:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
490,2019-07-12 0:15:00,No,3300,3220,2762.5,809.0636576,4959.11,4848.97,4152.0075,809.0636576,2.77,0.12,0.1
491,2019-07-12 0:18:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,2019-07-12 0:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
493,2019-07-12 0:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
494,2019-07-12 0:30:00,No,3350,3230,2777.5,779.6000316,5035.06,4864.22,4174.8525,779.6000316,2.81,0.13,0
495,2019-07-12 0:33:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,2019-07-12 0:35:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
497,2019-07-12 0:40:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
498,2019-07-12 0:45:00,No,3390,3245,2787.5,809.0636576,5095.82,4887.095,4190.0825,809.0636576,2.84,0.11,0
499,2019-07-12 0:48:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,2019-07-12 0:50:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
501,2019-07-12 0:55:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
502,2019-07-12 1:00:00,No,3405,3265,2842.5,794.3318446,5118.605,4917.595,4273.8475,794.3318446,2.96,0.17,0
503,2019-07-12 1:03:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,2019-07-12 1:05:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
505,2019-07-12 1:10:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
506,2019-07-12 1:15:00,No,3400,3290,2852.5,801.6977511,5111.01,4955.72,4289.0775,801.6977511,2.81,0.08,0
507,2019-07-12 1:18:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,2019-07-12 1:20:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
509,2019-07-12 1:25:00,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
510,2019-07-12 1:30:00,No,3415,3295,2847.5,831.1613771,5133.795,4963.345,4281.4625,831.1613771,3.02,0.09,0
